record_id,source_id,sequence,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,orig_record,record,Column,rate,unit,water_volume,water_volume_unit
,1468,,W/RN/3,1948,block i ley second year,03-May-48,03/05/1948,21-May-48,21/05/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1469,,W/RN/3,1948,block i ley second year,13-Jun-48,13/06/1948,17-Jun-48,17/06/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1470,,W/RN/3,1948,block i ley second year,09-Jul-48,09/07/1948,13-Jul-48,13/07/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1471,,W/RN/3,1948,block i ley second year,17-Aug-48,17/08/1948,25-Aug-48,25/08/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1472,,W/RN/3,1948,block i ley second year,07-Sep-48,07/09/1948,11-Sep-48,11/09/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1473,,W/RN/3,1948,block i ley second year,04-Nov-48,04/11/1948,10-Nov-48,10/11/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1474,,W/RN/3,1948,block i lucerne second year,01-Nov-48,01/11/1948,,,diary record,1,"Lucerne, second year, harrowed three times",harrowed three times,,,,,
,1475,,W/RN/3,1948,block i lucerne second year,03-Nov-48,03/11/1948,,,diary record,1,hoed,Hoed,,,,,
,1476,,W/RN/3,1948,block i lucerne second year,09-Jul-48,09/07/1948,,,diary record,1,first cut,first cut,,,,,
,1477,,W/RN/3,1948,block i lucerne second year,06-Sep-48,06/09/1948,,,diary record,1,second cut,second cut,,,,,
,1478,,W/RN/3,1948,block i lucerne second year,12-Nov-48,12/11/1948,,,diary record,1,Third cut,Third cut,,,,,
,1479,,W/RN/3,1948,block i wheat,07-Oct-47,07/10/1947,08-Oct-47,08/10/1947,diary record,1,ploughed,Ploughed,,,,,
,1480,,W/RN/3,1948,block i wheat,09-Oct-47,09/10/1947,,,diary record,1,harrowed,harrowed,,,,,
,1481,,W/RN/3,1948,block i wheat,14-Oct-47,14/10/1947,15-Oct-47,15/10/1947,diary record,1,"seed (Squareheads Master) drilled, harrowed",seed (Squareheads Master) drilled,,,,,
,1481,,W/RN/3,1948,block i wheat,14-Oct-47,14/10/1947,15-Oct-47,15/10/1947,diary record,1,"seed (Squareheads Master) drilled, harrowed",harrowed,,,,,
,1482,,W/RN/3,1948,block i wheat,21-Oct-47,21/10/1947,,,diary record,1,"failure due to birds. harrowed, seed re-drilled",Failure due to birds. Harrowed,,,,,
,1482,,W/RN/3,1948,block i wheat,21-Oct-47,21/10/1947,,,diary record,1,"failure due to birds. harrowed, seed re-drilled",seed re-drilled,,,,,
,1483,,W/RN/3,1948,block i wheat,10-Mar-48,10/03/1948,,,diary record,1,"plants failure due to damage by birds, harrowed, sulphate of ammonia applied, seed (late) drilled, harrowed","plants failure due to damage by birds, harrowed",,,,,
,1483,,W/RN/3,1948,block i wheat,10-Mar-48,10/03/1948,,,diary record,1,"plants failure due to damage by birds, harrowed, sulphate of ammonia applied, seed (late) drilled, harrowed",Sulphate of ammonia applied,,,,,
,1483,,W/RN/3,1948,block i wheat,10-Mar-48,10/03/1948,,,diary record,1,"plants failure due to damage by birds, harrowed, sulphate of ammonia applied, seed (late) drilled, harrowed",seed (Atle) drilled,,,,,
,1483,,W/RN/3,1948,block i wheat,10-Mar-48,10/03/1948,,,diary record,1,"plants failure due to damage by birds, harrowed, sulphate of ammonia applied, seed (late) drilled, harrowed",harrowed,,,,,
,1484,,W/RN/3,1948,block i wheat,13-Mar-48,13/03/1948,,,diary record,1,rolled: for 13 harrowed,Rolled,,,,,
,1484,,W/RN/3,1948,block i wheat,23-Apr-48,23/04/1948,,,diary record,1,rolled: for 13 harrowed,harrowed,,,,,
,1485,,W/RN/3,1948,block i wheat,26-Apr-48,26/04/1948,,,diary record,1,rolled,Rolled,,,,,
,1486,,W/RN/3,1948,block i wheat,04-Sep-48,04/09/1948,,,diary record,1,Harvested,Harvested,,,,,
,1487,,W/RN/3,1948,block i wheat,,,,,variety,1,"late, previous crop: potatoes","Atle, previous crop: potatoes",,,,,
,1488,,W/RN/3,1948,block ii ley third year,14-May-48,14/05/1948,20-May-48,20/05/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1489,,W/RN/3,1948,block ii ley third year,17-Jun-48,17/06/1948,21-Jun-48,21/06/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1490,,W/RN/3,1948,block ii ley third year,13-Jul-48,13/07/1948,17-Jul-48,17/07/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1491,,W/RN/3,1948,block ii ley third year,25-Aug-48,25/08/1948,02-Sep-48,02/09/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1492,,W/RN/3,1948,block ii ley third year,11-Sep-48,11/09/1948,15-Sep-48,15/09/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1493,,W/RN/3,1948,block ii ley third year,10-Nov-48,10/11/1948,14-Nov-48,14/11/1948,diary record,1,"ar, grazed by sheep",grazed by sheep,,,,,
,1494,,W/RN/3,1948,block ii lucerne third year,14-Jun-48,14/06/1948,18-Jun-48,18/06/1948,diary record,1,"r, hoed",Hoed,,,,,
,1495,,W/RN/3,1948,block ii lucerne third year,09-Jul-48,09/07/1948,,,diary record,1,first cut,first cut,,,,,
,1496,,W/RN/3,1948,block ii lucerne third year,06-Sep-48,06/09/1948,,,diary record,1,second cut,second cut,,,,,
,1497,,W/RN/3,1948,block ii lucerne third year,12-Nov-48,12/11/1948,,,diary record,1,Third cut (small crop only),Third cut (small crop only),,,,,
,1498,,W/RN/3,1948,block ii hay,17-Apr-47,17/04/1947,,,diary record,1,grass and clover mixture undersown sown in wheat,grass and clover mixture undersown in wheat,,,,,
,1499,,W/RN/3,1948,block ii hay,30-Sep-47,30/09/1947,,,diary record,1,Total failure due to drought. all wheat plots ploughed,Total failure due to drought. all wheat plots ploughed,,,,,
,1500,,W/RN/3,1948,block ii hay,01-Mar-48,01/03/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
,1501,,W/RN/3,1948,block ii hay,10-Mar-48,10/03/1948,,,diary record,1,"Sulphate of ammonia applied, harrowed",Sulphate of ammonia applied,,,,,
,1501,,W/RN/3,1948,block ii hay,10-Mar-48,10/03/1948,,,diary record,1,"Sulphate of ammonia applied, harrowed",harrowed,,,,,
,1502,,W/RN/3,1948,block ii hay,18-Mar-48,18/03/1948,,,diary record,1,harrowed twice,harrowed twice,,,,,
,1503,,W/RN/3,1948,block ii hay,22-Mar-48,22/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1504,,W/RN/3,1948,block ii hay,23-Mar-48,23/03/1948,,,diary record,1,seed sown,seed sown,,,,,
,1505,,W/RN/3,1948,block ii hay,25-Mar-48,25/03/1948,,,diary record,1,harrowed and rolled,harrowed,,,,,
,1505,,W/RN/3,1948,block ii hay,25-Mar-48,25/03/1948,,,diary record,1,harrowed and rolled,Rolled,,,,,
,1506,,W/RN/3,1948,block ii hay,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1507,,W/RN/3,1948,block ii hay,09-Jun-48,09/06/1948,,,diary record,1,first cut,first cut,,,,,
,1508,,W/RN/3,1948,block ii hay,06-Sep-48,06/09/1948,,,diary record,1,second cut (small,second cut (small crop only),,,,,
,1509,,W/RN/3,1948,block ii sugar beet,30-Sep-47,30/09/1947,,,diary record,1,ploughed,Ploughed,,,,,
,1510,,W/RN/3,1948,block ii sugar beet,18-Mar-48,18/03/1948,,,diary record,1,ploughed,Ploughed,,,,,
,1511,,W/RN/3,1948,block ii sugar beet,19-Mar-48,19/03/1948,,,diary record,1,harrowed,harrowed,,,,,
,1512,,W/RN/3,1948,block ii sugar beet,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1513,,W/RN/3,1948,block ii sugar beet,02-Apr-48,02/04/1948,,,diary record,1,seed drilled,Seed drilled,,,,,
,1514,,W/RN/3,1948,block ii sugar beet,05-Apr-48,05/04/1948,,,diary record,1,nitrate of soda applied,nitrate of soda applied,,,,,
,1515,,W/RN/3,1948,block ii sugar beet,06-Apr-48,06/04/1948,,,diary record,1,rolled,Rolled,,,,,
,1516,,W/RN/3,1948,block ii sugar beet,19-Apr-48,19/04/1948,,,diary record,1,hoed,Hoed,,,,,
,1517,,W/RN/3,1948,block ii sugar beet,01-Jun-48,01/06/1948,03-Jun-48,03/06/1948,diary record,1,hoed,Hoed,,,,,
,1518,,W/RN/3,1948,block ii sugar beet,01-Jun-48,01/06/1948,03-Jun-48,03/06/1948,diary record,1,singled,singled,,,,,
,1519,,W/RN/3,1948,block ii sugar beet,08-Jun-48,08/06/1948,,,diary record,1,hoed,Hoed,,,,,
,1520,,W/RN/3,1948,block ii sugar beet,02-Jul-48,02/07/1948,,,diary record,1,hoed,Hoed,,,,,
,1521,,W/RN/3,1948,block ii sugar beet,05-Oct-48,05/10/1948,,,diary record,1,lifted,Lifted,,,,,
,1522,,W/RN/3,1948,block ii sugar beet,,,,,variety,1,"Klein E, previous crop wheat","Klein E, previous crop wheat",,,,,
,1523,,W/RN/3,1948,block iii ley first year,27-Sep-47,27/09/1947,29-Sep-47,29/09/1947,diary record,1,"r, ploughed",Ploughed,,,,,
,1524,,W/RN/3,1948,block iii ley first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine. harrowed, harrowed",springtine harrowed,,,,,
,1524,,W/RN/3,1948,block iii ley first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine. harrowed, harrowed",harrowed,,,,,
,1525,,W/RN/3,1948,block iii ley first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1525,,W/RN/3,1948,block iii ley first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",harrowed,,,,,
,1525,,W/RN/3,1948,block iii ley first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1526,,W/RN/3,1948,block iii ley first year,23-Mar-48,23/03/1948,,,diary record,1,Artificials applied,Artificials applied,,,,,
,1527,,W/RN/3,1948,block iii ley first year,25-Mar-48,25/03/1948,,,diary record,1,seed sown and harrowed in,seed sown,,,,,
,1527,,W/RN/3,1948,block iii ley first year,25-Mar-48,25/03/1948,,,diary record,1,seed sown and harrowed in,harrowed in,,,,,
,1528,,W/RN/3,1948,block iii ley first year,09-Jul-48,09/07/1948,,,diary record,1,"topped, toppings left on ground","topped, toppings left on ground",,,,,
,1529,,W/RN/3,1948,block iii ley first year,09-Jun-48,09/06/1948,13-Jun-48,13/06/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1530,,W/RN/3,1948,block iii ley first year,01-Jul-48,01/07/1948,09-Jul-48,09/07/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1531,,W/RN/3,1948,block iii ley first year,17-Jul-48,17/07/1948,22-Jul-48,22/07/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1532,,W/RN/3,1948,block iii ley first year,09-Aug-48,09/08/1948,17-Aug-48,17/08/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1533,,W/RN/3,1948,block iii ley first year,02-Sep-48,02/09/1948,07-Sep-48,07/09/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
,1534,,W/RN/3,1948,block iii ley first year,15-Sep-48,15/09/1948,16-Sep-48,16/09/1948,diary record,1,grazed by sheep,grazed by sheep (plot 44 only),,,,,
,1535,,W/RN/3,1948,block iii ley first year,29-Nov-48,29/11/1948,04-Dec-48,04/12/1948,diary record,1,grazed by sheep (plot 44 ony),grazed by sheep,,,,,
,1536,,W/RN/3,1948,block iii ley first year,,,,,variety,1,"seed mixture: S.23 Perennial grass (21 1b per acre, S.143 Cocksfoot (12 Lb per acre, late flowering Montgomery Red clover (6 1b per acre, S.100 white clover (3 1b per acre, previous crop barley","seed mixture: S.23 Perennial grass (21 1b per acre, S.143 Cocksfoot (12 Lb per acre, late flowering Montgomery Red clover (6 1b per acre, S.100 white clover (3 1b per acre, previous crop barley",,,,,
,1537,,W/RN/3,1948,block iii lucerne first year,27-Sep-47,27/09/1947,29-Sep-47,29/09/1947,diary record,1,r. ploughed,Ploughed,,,,,
,1538,,W/RN/3,1948,block iii lucerne first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine harrowed, harrowed",springtine harrowed,,,,,
,1538,,W/RN/3,1948,block iii lucerne first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine harrowed, harrowed",harrowed,,,,,
,1539,,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1539,,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",harrowed,,,,,
,1539,,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1540,,W/RN/3,1948,block iii lucerne first year,23-Mar-48,23/03/1948,,,diary record,1,Artificals applied,Artificials applied,,,,,
,1541,,W/RN/3,1948,block iii lucerne first year,24-Mar-48,24/03/1948,,,diary record,1,"rolled, seed sown",Rolled,,,,,
,1541,,W/RN/3,1948,block iii lucerne first year,24-Mar-48,24/03/1948,,,diary record,1,"rolled, seed sown",seed sown,,,,,
,1542,,W/RN/3,1948,block iii lucerne first year,25-Mar-48,25/03/1948,,,diary record,1,"failed, probably due to Flea beetle attack, harrowed and rolled","failed, probably due to Flea beetle attack, harrowed",,,,,
,1542,,W/RN/3,1948,block iii lucerne first year,25-Mar-48,25/03/1948,,,diary record,1,"failed, probably due to Flea beetle attack, harrowed and rolled",Rolled,,,,,
,1543,,W/RN/3,1948,block iii lucerne first year,15-May-48,15/05/1948,06-May-48,06/05/1948,diary record,1,cultivated,cultivated,,,,,
,1544,,W/RN/3,1948,block iii lucerne first year,18-May-48,18/05/1948,,,diary record,1,seed drilled,Seed drilled,,,,,
,1545,,W/RN/3,1948,block iii lucerne first year,11-Jun-48,11/06/1948,,,diary record,1,Dusted with Flea. beetle dust,Dusted with Flea beetle dust,,,,,
,1546,,W/RN/3,1948,block iii lucerne first year,13-Jun-48,13/06/1948,,,diary record,1,planted,planted,,,,,
,1547,,W/RN/3,1948,block iii lucerne first year,22-Jun-48,22/06/1948,22-Sep-48,22/09/1948,diary record,1,23. hoed,Hoed,,,,,
,1549,,W/RN/3,1948,block iii lucerne first year,06-Sep-48,06/09/1948,,,diary record,1,first cut,first cut,,,,,
,1550,,W/RN/3,1948,block iii lucerne first year,12-Nov-48,12/11/1948,,,diary record,1,second cut,second cut,,,,,
,1551,,W/RN/3,1948,block iii lucerne first year,,,,,variety,1,"Provence, previous crop: barley","Provence, previous crop: barley",,,,,
,1552,,W/RN/3,1948,block iii potatoes,27-Sep-47,27/09/1947,29-Sep-47,29/09/1947,diary record,1,ploughed,Ploughed,,,,,
,1553,,W/RN/3,1948,block iii potatoes,10-Mar-48,10/03/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
,1554,,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1554,,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",harrowed,,,,,
,1554,,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
,1555,,W/RN/3,1948,block iii potatoes,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1556,,W/RN/3,1948,block iii potatoes,06-Apr-48,06/04/1948,07-Apr-48,07/04/1948,diary record,1,ridged,ridged,,,,,
,1557,,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,Artificials applied,,,,,
,1557,,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,potatoes planted,,,,,
,1557,,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,covered in,,,,,
,1558,,W/RN/3,1948,block iii potatoes,08-May-48,08/05/1948,,,diary record,1,ridges harrowed,ridges harrowed,,,,,
,1559,,W/RN/3,1948,block iii potatoes,28-May-48,28/05/1948,,,diary record,1,grubbed,grubbed,,,,,
,1560,,W/RN/3,1948,block iii potatoes,21-Jun-48,21/06e/48,,,diary record,1,earthed up: due 21. sprayed with 'Perenox,earthed up,,,,,
,1560,,W/RN/3,1948,block iii potatoes,11-Aug-48,11/08/1948,,,diary record,1,earthed up: due 21. sprayed with 'Perenox,sprayed with Perenox,,,,,
,1561,,W/RN/3,1948,block iii potatoes,20-Sep-48,20/09/1948,,,diary record,1,sprayed to kill Haulm,sprayed to kill Haulm,,,,,
,1562,,W/RN/3,1948,block iii potatoes,30-Sep-48,30/09/1948,,,diary record,1,lifted,Lifted,,,,,
,1563,,W/RN/3,1948,block iii potatoes,,,,,variety,1,Majestic. previous crop,Majestic. previous crop,,,,,
,1564,,W/RN/3,1948,block iv potatoes,30-Oct-47,30/10/1947,04-Nov-47,04/11/1947,diary record,1,s. ploughed,Ploughed,,,,,
,1565,,W/RN/3,1948,block iv potatoes,01-Mar-48,01/03/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
,1566,,W/RN/3,1948,block iv potatoes,18-Mar-48,18/03/1948,,,diary record,1,15. harrowed,springtine harrowed,,,,,
,1566,,W/RN/3,1948,block iv potatoes,20-Mar-48,20/03/1948,,,diary record,1,15. harrowed,harrowed,,,,,
,1567,,W/RN/3,1948,block iv potatoes,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1568,,W/RN/3,1948,block iv potatoes,06-Apr-48,06/04/1948,07-Apr-48,07/04/1948,diary record,1,ridged,ridged,,,,,
,1569,,W/RN/3,1948,block iv potatoes,08-Apr-48,08/04/1948,,,diary record,1,dung applied,Dung applied,,,,,
,1570,,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",potatoes planted,,,,,
,1570,,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",Artificials applied,,,,,
,1570,,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",covered in,,,,,
,1571,,W/RN/3,1948,block iv potatoes,03-May-48,03/05/1948,,,diary record,1,ridges harrowed down,ridges harrowed down,,,,,
,1572,,W/RN/3,1948,block iv potatoes,28-May-48,28/05/1948,,,diary record,1,grubbed,grubbed,,,,,
,1573,,W/RN/3,1948,block iv potatoes,21-Jun-48,21/06/1948,,,diary record,1,earthed up,earthed up,,,,,
,1574,,W/RN/3,1948,block iv potatoes,11-Aug-48,11/08/1948,,,diary record,1,sprayed with 'Perenox,sprayed with Perenox,,,,,
,1575,,W/RN/3,1948,block iv potatoes,01-Oct-48,01/10/1948,02-Oct-48,02/10/1948,diary record,1,lifted,Lifted,,,,,
,1576,,W/RN/3,1948,block iv potatoes,,,,,variety,1,"Majestic, previous crop: ley lucerne, hay, sugar Bead","Majestic, previous crop: ley lucerne, hay, sugar beet",,,,,
,1577,,W/RN/3,1948,block v barley,09-Oct-47,09/10/1947,10-Oct-47,10/10/1947,diary record,1,y. ploughed,Ploughed,,,,,
,1578,,W/RN/3,1948,block v barley,27-Feb-48,27/02/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
,1579,,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",lime applied,,14,cwt per acre 82% CAO,,
,1579,,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",harrowed,,,,,
,1579,,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",Sulphate of ammonia applied,,,,,
,1580,,W/RN/3,1948,block v barley,10-Mar-48,10/03/1948,,,diary record,1,"harrowed, seed drilled",harrowed,,,,,
,1580,,W/RN/3,1948,block v barley,10-Mar-48,10/03/1948,,,diary record,1,"harrowed, seed drilled",Seed drilled,,,,,
,1581,,W/RN/3,1948,block v barley,13-Mar-48,13/03/1948,,,diary record,1,rolled,Rolled,,,,,
,1582,,W/RN/3,1948,block v barley,16-Aug-48,16/08/1948,,,diary record,1,Harvested,Harvested,,,,,
,1583,,W/RN/3,1948,block v barley,,,,,variety,1,"Plumage Archer, previous crop: potatoes","Plumage Archer, previous crop: potatoes",,,,,
,1584,,W/RN/3,1949,block i ley third year,04-May-49,04/05/1949,14-May-49,14/05/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1585,,W/RN/3,1949,block i ley third year,31-May-49,31/05/1949,03-Jun-49,03/06/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1586,,W/RN/3,1949,block i ley third year,29-Jun-49,29/06/1949,06-Jul-49,06/07/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1587,,W/RN/3,1949,block i ley third year,14-Aug-49,14/08/1949,18-Aug-49,18/08/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1588,,W/RN/3,1949,block i ley third year,04-Oct-49,04/10/1949,12-Oct-49,12/10/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1589,,W/RN/3,1949,block i ley third year,29-Oct-49,29/10/1949,01-Nov-49,01/11/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
,1590,,W/RN/3,1949,block i lucerne third year,31-Mar-49,31/03/1949,,,diary record,1,"r, hoed",Hoed,,,,,
,1591,,W/RN/3,1949,block i lucerne third year,25-Apr-49,25/04/1949,30-Apr-49,30/04/1949,diary record,1,"r, hoed",Hoed,,,,,
,1592,,W/RN/3,1949,block i lucerne third year,07-May-49,07/05/1949,05-May-49,05/05/1949,diary record,1,"r, hoed",Hoed,,,,,
,1593,,W/RN/3,1949,block i lucerne third year,01-Jul-49,01/07/1949,,,diary record,1,first cut,first cut,,,,,
,1594,,W/RN/3,1949,block i lucerne third year,17-Aug-49,17/08/1949,,,diary record,1,second cut,second cut,,,,,
,1595,,W/RN/3,1949,block i lucerne third year,28-Oct-49,28/10/1949,,,diary record,1,Third cut,Third cut,,,,,
,1596,,W/RN/3,1949,block i hay,16-Apr-48,16/04/1948,,,diary record,1,grass and clover mixture undersown in wheat,grass and clover mixture undersown in wheat,,,,,
,1597,,W/RN/3,1949,block i hay,23-Apr-49,23/04/1949,,,diary record,1,harrowed,harrowed,,,,,
,1598,,W/RN/3,1949,block i hay,26-Apr-49,26/04/1949,,,diary record,1,rolled,Rolled,,,,,
,1599,,W/RN/3,1949,block i hay,31-Mar-49,31/03/1949,,,diary record,1,first dressing of Nitrochalk applied,first dressing of Nitrochalk applied,,,,,
,1600,,W/RN/3,1949,block i hay,02-Jun-49,02/06/1949,,,diary record,1,weeds pulled,weeds pulled,,,,,
,1601,,W/RN/3,1949,block i hay,27-Jun-49,27/06/1949,,,diary record,1,first cut,first cut,,,,,
,1602,,W/RN/3,1949,block i hay,12-Jul-49,12/07/1949,,,diary record,1,second dressing of Nitrochalk applied,"Nitro-chalk applied, second dressing",,,,,
,1603,,W/RN/3,1949,block i hay,28-Oct-49,28/10/1949,,,diary record,1,second cut;,second cut,,,,,
,1604,,W/RN/3,1949,block i hay,,,,,variety,1,"seed mixture: L.F. Montgomery Red clover (12 lb per acre, Perennial grass (24 1b per acre) and American Alsike clover (3 1b for - acre. previous crop: wheat","seed mixture: L.F. Montgomery Red clover (12 lb per acre, Perennial grass (24 1b per acre) and American Alsike clover (3 1b for - acre. previous crop: wheat",,,,,
