record_id	source_id	sequence	Experiment	harvest_year	plots	start_date_orig	start date	end_date_orig	end_date	type	flag	record	tidy_record	rate	unit	water_volume	water_volume_unit	
	2487		W/RN/3	1958	seeds hay third course	14-Oct-58	14/10/1958			diary record	1	second cut	second cut					
	2488		W/RN/3	1958	carrots third course	26-Aug-57	26/08/1957			diary record	1	ploughed twice	Ploughed					
	2489		W/RN/3	1958	carrots third course	29-Nov-57	29/11/1957			diary record	1	ploughed twice	Ploughed					
	2490		W/RN/3	1958	carrots third course	05-Mar-58	05/03/1958			diary record	1	ground Chalk at 12 cwt per acre applied	Ground chalk applied		12	cwt per acre		
	2491		W/RN/3	1958	carrots third course	18-Apr-58	18/04/1958			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2491		W/RN/3	1958	carrots third course	18-Apr-58	18/04/1958			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2492		W/RN/3	1958	carrots third course	19-Apr-58	19/04/1958			diary record	1	Carrots sown	Carrots sown					
	2493		W/RN/3	1958	carrots third course	14-Jun-58	14/06/1958			diary record	1	sprayed with dieldrin at 2 pints in 40 gallons per acre	sprayed with dieldrin		2	pints per acre	40	gallons per acre
	2495		W/RN/3	1958	carrots third course	11-Aug-58	11/08/1958			diary record	1	4 pints in 40 gallons per acre;	sprayed with dieldrin		4	pints per acre	40	gallons per acre
	2496		W/RN/3	1958	carrots third course	09-Jun-58	09/06/1958	18-Jun-58	18/06/1958	diary record	1	singled	singled					
	2497		W/RN/3	1958	carrots third course	27-Oct-58	27/10/1958			diary record	1	lifted	Lifted					
	2498		W/RN/3	1958	carrots third course					variety	1	Scarlat Intermediate	Scarlat Intermediate					
	2499		W/RN/3	1958	sugar beet first test crop	29-Nov-57	29/11/1957			diary record	1	"dung applied, ploughed"	Dung applied					
	2499		W/RN/3	1958	sugar beet first test crop	29-Nov-57	29/11/1957			diary record	1	"dung applied, ploughed"	Ploughed					
	2500		W/RN/3	1958	sugar beet first test crop	17-Apr-58	17/04/1958			diary record	1	Basal and treatment fertilizers applied	Basal and treatment fertilizers applied					
	2501		W/RN/3	1958	sugar beet first test crop	18-Apr-58	18/04/1958			diary record	1	seed drilled at 12 lb per acre	Seed drilled		12	lb per acre		
	2502		W/RN/3	1958	sugar beet first test crop	03-May-58	03/05/1958			diary record	1	sprayed with miscible DDT at 3 pints in 40 gallons per acre	sprayed with miscible DDT		3	pints per acre	40	gallons per acre
	2503		W/RN/3	1958	sugar beet first test crop	05-Jun-58	05/06/1958			diary record	1	singled	singled					
	2504		W/RN/3	1958	sugar beet first test crop	26-Jun-58	26/06/1958			diary record	1	sprayed with demeton methyl at 11 oz in 32 gallons per acre	sprayed with demeton methyl		11	oz per acre	32	gallons per acre
	2505		W/RN/3	1958	sugar beet first test crop	27-Oct-58	27/10/1958			diary record	1	lifted	Lifted					
	2506		W/RN/3	1958	sugar beet first test crop					variety	1	Klein E	Klein E					
	2507		W/RN/3	1958	barley second test crop	06-Dec-57	06/12/1957			diary record	1	ploughed	Ploughed					
	2508		W/RN/3	1958	barley second test crop	03-Feb-58	03/02/1958			diary record	1	potash applied to equelize treatment dressing to 1957 sugar Bead test crop	potash applied to equalize treatment dressing to 1957 sugar beet test crop					
	2509		W/RN/3	1958	barley second test crop	05-Mar-58	05/03/1958			diary record	1	ground Chalk applied at 21 cwt per acre;	Ground chalk applied		21	cwt per acre		
	2510		W/RN/3	1958	barley second test crop	20-Mar-58	20/03/1958			diary record	1	'Nitro-chalk' applied: Hardy 20. seed drilled at 2.5 bushels per acre	Nitro-chalk applied					
	2510		W/RN/3	1958	barley second test crop	20-Apr-58	20/04/1958			diary record	1	'Nitro-chalk' applied: Hardy 20. seed drilled at 2.5 bushels per acre	Seed drilled		2.5	bushels per acre		
	2511		W/RN/3	1958	barley second test crop	27-Aug-58	27/08/1958			diary record	1	Harvested	Harvested					
	2512		W/RN/3	1958	barley second test crop					variety	1	Herta	Herta					
	2513		W/RN/3	1959	ley first year	17-Sep-58	17/09/1958			diary record	1	ploughed twice	Ploughed					
	2514		W/RN/3	1959	ley first year	21-Nov-58	21/11/1958			diary record	1	ploughed twice	Ploughed					
	2515		W/RN/3	1959	ley first year	31-Mar-59	31/03/1959			diary record	1	K fertilizers and 'Nitra-Shell' applied	K fertilizers applied					
	2515		W/RN/3	1959	ley first year	31-Mar-59	31/03/1959			diary record	1	K fertilizers and 'Nitra-Shell' applied	Nitra-Shell applied					
	2516		W/RN/3	1959	ley first year	07-Apr-59	07/04/1959			diary record	1	seed sown at 40 lb per acre	seed sown		40	lb per acre		
	2517		W/RN/3	1959	ley first year	04-Jun-59	04/06/1959			diary record	1	sprayed with DNBP at 9 pints in 8 gallons per acre	sprayed with DNBP		9	pints per acre	8	gallons per acre
	2518		W/RN/3	1959	ley first year	31-Aug-59	31/08/1959			diary record	1	'Nitra-Shell' applied: second dressing -	Nitra-Shell applied: second dressing					
	2519		W/RN/3	1959	ley first year	07-Oct-59	07/10/1959			diary record	1	third dressing -	Nitra-Shell applied: third dressing					
	2520		W/RN/3	1959	ley first year	30-Jun-59	30/06/1959	30-Oct-59	30/10/1959	diary record	1	grazed 3 circuits	grazed 3 circuits					
	2521		W/RN/3	1959	ley first year					variety	1	"seed mixture: 20 lb S2 Perennial grass, 11 1b 8143 Cocksfoot, 6 lb late flowering Red clover 3 1b S100 white clover per acre"	"seed mixture: 20 lb S2 Perennial grass, 11 1b 8143 Cocksfoot, 6 lb late flowering Red clover 3 1b S100 white clover per acre"					
	2522		W/RN/3	1959	ley second year	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2522		W/RN/3	1959	ley second year	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2523		W/RN/3	1959	ley second year	10-Jun-59	10/06/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2523		W/RN/3	1959	ley second year	10-Jun-59	10/06/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2524		W/RN/3	1959	ley second year	31-Aug-59	31/08/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2524		W/RN/3	1959	ley second year	31-Aug-59	31/08/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2525		W/RN/3	1959	ley second year	22-Apr-59	22/04/1959	29-Aug-59	29/08/1959	diary record	1	grazed 5 circuits	grazed 5 circuits					
	2526		W/RN/3	1959	ley third year	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2526		W/RN/3	1959	ley third year	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2527		W/RN/3	1959	ley third year	10-Jun-59	10/06/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2527		W/RN/3	1959	ley third year	10-Jun-59	10/06/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2528		W/RN/3	1959	ley third year	31-Aug-59	31/08/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2528		W/RN/3	1959	ley third year	31-Aug-59	31/08/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2529		W/RN/3	1959	ley third year	14-Apr-59	14/04/1959	21-Aug-59	21/08/1959	diary record	1	grazed 5 circuits	grazed 5 circuits					
	2530		W/RN/3	1959	lucerne first year	17-Sep-58	17/09/1958			diary record	1	ploughed twice	Ploughed					
	2531		W/RN/3	1959	lucerne first year	21-Nov-58	21/11/1958			diary record	1	ploughed twice	Ploughed					
	2532		W/RN/3	1959	lucerne first year	31-Mar-59	31/03/1959			diary record	1	PK fertilizers applied	PK fertilizers applied					
	2533		W/RN/3	1959	lucerne first year	07-Apr-59	07/04/1959			diary record	1	seed sown at 25 lb per acre	seed sown		25	lb per acre		
	2534		W/RN/3	1959	lucerne first year	30-Apr-59	30/04/1959			diary record	1	sprayed with dieldrin at 2 pints in 40 gallons per acre against weevil	sprayed with dieldrin against weevil		2	pints per acre	40	gallons per acre
	2535		W/RN/3	1959	lucerne first year	04-Jun-59	04/06/1959			diary record	1	sprayed with dieldrin at 2 pints in 40 gallons per acre against birds	sprayed with dieldrin against birds		2	pints per acre	40	gallons per acre
	2536		W/RN/3	1959	lucerne first year	10-Jul-59	10/07/1959			diary record	1	cut twice	Cut					
	2537		W/RN/3	1959	lucerne first year	02-Sep-59	02/09/1959			diary record	1	cut twice	Cut					
	2538		W/RN/3	1959	lucerne first year					variety	1	Du Puits	Du Puits					
	2539		W/RN/3	1959	lucerne second year	13-Apr-59	13/04/1959			diary record	1	muriate of potash applied	muriate of potash applied					
	2540		W/RN/3	1959	lucerne second year	12-Jun-59	12/06/1959			diary record	1	cut 3 times	Cut					
	2541		W/RN/3	1959	lucerne second year	10-Jul-59	10/07/1959			diary record	1	cut 3 times	Cut					
	2542		W/RN/3	1959	lucerne second year	02-Sep-59	02/09/1959			diary record	1	cut 3 times	Cut					
	2543		W/RN/3	1959	lucerne third year	30-Apr-59	30/04/1959			diary record	1	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed					
	2544		W/RN/3	1959	lucerne third year	13-Jun-59	13/06/1959			diary record	1	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed					
	2545		W/RN/3	1959	lucerne third year	02-Sep-59	02/09/1959			diary record	1	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed	plots 3 4 9 and 10 were fallowed because of stem eelworm and received no potash. ploughed					
	2546		W/RN/3	1959	potatoes first course	17-Sep-58	17/09/1958			diary record	1	ploughed twice	Ploughed					
	2547		W/RN/3	1959	potatoes first course	21-Nov-58	21/11/1958			diary record	1	ploughed twice	Ploughed					
	2548		W/RN/3	1959	potatoes first course	31-Mar-59	31/03/1959			diary record	1	compound fertilizers applied	compound fertilizers applied					
	2549		W/RN/3	1959	potatoes first course	01-Apr-59	01/04/1959			diary record	1	potatoes machine planted	potatoes machine planted					
	2550		W/RN/3	1959	potatoes first course	22-Jun-59	22/06/1959			diary record	1	earthed up	earthed up					
	2551		W/RN/3	1959	potatoes first course	15-Aug-59	15/08/1959			diary record	1	sprayed with zineb at 2 1b and demeton methyl against aphids at 12 fluid oz (50% active ingredients) in 40 gallons per acre	sprayed with zineb against aphids		2	lb per acre	40	gallons per acre
	2551		W/RN/3	1959	potatoes first course	15-Aug-59	15/08/1959			diary record	1	sprayed with zineb at 2 1b and demeton methyl against aphids at 12 fluid oz (50% active ingredients) in 40 gallons per acre	sprayed with demeton methyl against aphids		12	fluid oz 50% active ingredients)	40	gallons per acre
	2552		W/RN/3	1959	potatoes first course	22-Sep-59	22/09/1959			diary record	1	Haulm destroyed mechanically	Haulm destroyed mechanically					
	2553		W/RN/3	1959	potatoes first course	30-Sep-59	30/09/1959			diary record	1	lifted	Lifted					
	2554		W/RN/3	1959	potatoes first course					variety	1	Majestic	Majestic					
	2555		W/RN/3	1959	rye second course	16-Oct-58	16/10/1958			diary record	1	ploughed	Ploughed					
	2556		W/RN/3	1959	rye second course	21-Oct-58	21/10/1958			diary record	1	seed drilled at 2.5 bushels per acre	Seed drilled		2.5	bushels per acre		
	2557		W/RN/3	1959	rye second course	13-Apr-59	13/04/1959			diary record	1	'Nitra-Shell' applied	Nitra-Shell applied					
	2558		W/RN/3	1959	rye second course	07-Apr-59	07/04/1959			diary record	1	seed hay mixture undersown on 4 plots	seeds hay mixture undersown on 4 plots					
	2559		W/RN/3	1959	rye second course	18-Aug-59	18/08/1959			diary record	1	combine harvested	combine harvested					
	2560		W/RN/3	1959	rye second course					variety	1	King II	King II					
	2561		W/RN/3	1959	seeds hay third course	19-Apr-58	19/04/1958			diary record	1	seed undersown at 30 lb per acre in rye	seed undersown in rye		30	lb per acre		
	2562		W/RN/3	1959	seeds hay third course	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2562		W/RN/3	1959	seeds hay third course	17-Mar-59	17/03/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2563		W/RN/3	1959	seeds hay third course	29-May-59	29/05/1959			diary record	1	cut one	cut one					
	2564		W/RN/3	1959	seeds hay third course	02-Jun-59	02/06/1959			diary record	1	'Nitra-Shell' applied	Nitra-Shell applied					
	2565		W/RN/3	1959	seeds hay third course					variety	1	"seed mixture: 19 lb S2 Perennial grass, 9 1b late flowering Red clover 2 lb Alsike American per acre"	"seed mixture: 19 lb S2 Perennial grass, 9 1b late flowering Red clover 2 lb Alsike American per acre"					
	2566		W/RN/3	1959	carrots third course	15-Sep-58	15/09/1958			diary record	1	ploughed twice	Ploughed					
	2567		W/RN/3	1959	carrots third course	21-Nov-58	21/11/1958			diary record	1	ploughed twice	Ploughed					
	2568		W/RN/3	1959	carrots third course	07-Apr-59	07/04/1959			diary record	1	potash and nitrogen fertilizers applied	potash applied					
	2568		W/RN/3	1959	carrots third course	07-Apr-59	07/04/1959			diary record	1	potash and nitrogen fertilizers applied	nitrogen fertilizers applied					
	2569		W/RN/3	1959	carrots third course	14-Apr-59	14/04/1959			diary record	1	seed drilled at 5 lb per acre	Seed drilled		5	lb per acre		
	2570		W/RN/3	1959	carrots third course	04-Jun-59	04/06/1959			diary record	1	sprayed with dieldrin against carrot FYM at 2 pints in 40 gallons per acre	sprayed with dieldrin against carrot fly		2	pints per acre	40	gallons per acre
	2571		W/RN/3	1959	carrots third course	26-Jun-59	26/06/1959			diary record	1	sprayed with dieldrin against carrot FYM at 2 pints in 40 gallons per acre	sprayed with dieldrin against carrot fly		2	pints per acre	40	gallons per acre
	2572		W/RN/3	1959	carrots third course	28-Oct-59	28/10/1959			diary record	1	lifted (2 rows per plot	lifted (2 rows per plot					
	2573		W/RN/3	1959	carrots third course					variety	1	Scarlat Intermediate	Scarlat Intermediate					
	2574		W/RN/3	1959	sugar beet first test crop	19-Nov-58	19/11/1958			diary record	1	dung applied	Dung applied					
	2575		W/RN/3	1959	sugar beet first test crop	20-Nov-58	20/11/1958			diary record	1	ploughed	Ploughed					
	2576		W/RN/3	1959	sugar beet first test crop	03-Apr-59	03/04/1959			diary record	1	treatment fertilizers applied	treatment fertilizers applied					
	2577		W/RN/3	1959	sugar beet first test crop	06-Apr-59	06/04/1959			diary record	1	"Basal compound fertilizers applied, seed drilled at 12 1b per acre"	Basal compound fertilizers applied					
	2577		W/RN/3	1959	sugar beet first test crop	06-Apr-59	06/04/1959			diary record	1	"Basal compound fertilizers applied, seed drilled at 12 1b per acre"	Seed drilled		12	lb per acre		
	2578		W/RN/3	1959	sugar beet first test crop	26-May-59	26/05/1959			diary record	1	sprayed with dieldrin against Manod FYM at 2 pints in 40 gallons per acre	sprayed with dieldrin against Mangold fly		2	pints per acre	40	gallons per acre
	2579		W/RN/3	1959	sugar beet first test crop	03-Jun-59	03/06/1959			diary record	1	sprayed with demeton methyl against virus allow at 12 fluid oz 50% active ingredients) in 40 gallons per acre	sprayed with demeton methyl against virus allow		12	fluid oz 50% active ingredients)	40	gallons per acre
	2580		W/RN/3	1959	sugar beet first test crop	20-Jun-59	20/06/1959			diary record	1	sprayed with demeton methyl against virus allow at 12 fluid oz 50% active ingredients) in 40 gallons per acre	sprayed with demeton methyl against virus allow		12	fluid oz 50% active ingredients)	40	gallons per acre
	2581		W/RN/3	1959	sugar beet first test crop	26-May-59	26/05/1959			diary record	1	singled	singled					
	2582		W/RN/3	1959	sugar beet first test crop	04-Nov-59	04/11/1959			diary record	1	lifted	Lifted					
	2583		W/RN/3	1959	sugar beet first test crop					variety	1	Klein E	Klein E					
	2584		W/RN/3	1959	barley second test crop	24-Dec-58	24/12/1958			diary record	1	ground Chalk applied at 18 cwt per acre	Ground chalk applied		18	cwt per acre		
	2585		W/RN/3	1959	barley second test crop	05-Jan-59	05/01/1959	23-Jan-59	23/01/1959	diary record	1	ploughed	Ploughed					
	2586		W/RN/3	1959	barley second test crop	01-Mar-59	01/03/1959			diary record	1	muriate of potash applied to sub plots to equalize treatment dressing to 1958 auger Bead test crop; 'Nitra-Shell' applied	muriate of potash applied to sub plots to equalize treatment dressing to 1958 auger Bead test crop; Nitra-Shell applied					
	2587		W/RN/3	1959	barley second test crop	13-Mar-59	13/03/1959			diary record	1	seed drilled at 3 bushels per acre	Seed drilled		3	bushels per acre		
	2588		W/RN/3	1959	barley second test crop	05-Aug-59	05/08/1959			diary record	1	combine harvested	combine harvested					
	2589		W/RN/3	1959	barley second test crop					variety	1	Herta	Herta					
	2590		W/RN/3	1960	ley first year	01-Sep-59	01/09/1959			diary record	1	ploughed twice	Ploughed					
	2591		W/RN/3	1960	ley first year	30-Nov-59	30/11/1959			diary record	1	ploughed twice	Ploughed					
	2592		W/RN/3	1960	ley first year	13-Apr-60	13/04/1960			diary record	1	PK fertilizers and 'Nitro-chalk' applied	PK fertilizers applied					
	2592		W/RN/3	1960	ley first year	13-Apr-60	13/04/1960			diary record	1	PK fertilizers and 'Nitro-chalk' applied	Nitro-chalk applied					
	2593		W/RN/3	1960	ley first year	15-Apr-60	15/04/1960			diary record	1	seed sown at 40 lb per acre	seed sown		40	lb per acre		
