source_id,experiment,harvest_year,plots,start_date,end_date,record_type,record_orig,flag,record,rate,unit,water_volume,water_volume_unit,prefix
1377,R/HB/2,1985,all plots,09-May-85,,diary record,Clopyralid at 0.05 kg and bromoxynil octanoate at 0.24 kg with mecoprop at 1.7 kg and Tridemorph at 0.52 kg in 500 l.,1,Mecoprop,1.7,kg/ha,500,l/ha,
1377,R/HB/2,1985,all plots,09-May-85,,diary record,Clopyralid at 0.05 kg and bromoxynil octanoate at 0.24 kg with mecoprop at 1.7 kg and Tridemorph at 0.52 kg in 500 l.,1,Tridemorph,0.52,kg/ha,500,l/ha,
1378,R/HB/2,1985,all plots,23-Aug-85,,diary record,combine harvested,1,Combine harvested,,,,,
1379,R/HB/2,1986,all plots,18-Nov-85,,diary record,"Silicate of soda, P and Mg applied",1,"Silicate of soda, P and Mg applied",,,,,
1380,R/HB/2,1986,all plots,20-Nov-85,,diary record,K and FYM applied,1,K and FYM applied,,,,,
1381,R/HB/2,1986,all plots,21-Nov-85,,diary record,ploughed,1,Ploughed,,,,,
1382,R/HB/2,1986,all plots,17-Mar-86,,diary record,"spring-tine cultivated twice, seed sown",1,Spring-tine cultivated twice,,,,,
1382,R/HB/2,1986,all plots,17-Mar-86,,diary record,"spring-tine cultivated twice, seed sown",1,Seed sown,,,,,
1383,R/HB/2,1986,all plots,12-May-86,,diary record,N applied,1,N applied,,,,,
1384,R/HB/2,1986,all plots,16-May-86,,diary record,Clopyralid at 0.07 kg and bromoxynil octanoate at 0.34 kg with mecoprop at 2.5 kg and Tridemorph at 0.52 kg in 200 l,1,Clopyralid,0.07,kg/ha,200,l/ha,
1384,R/HB/2,1986,all plots,16-May-86,,diary record,Clopyralid at 0.07 kg and bromoxynil octanoate at 0.34 kg with mecoprop at 2.5 kg and Tridemorph at 0.52 kg in 200 l,1,Bromoxynil octanoate,0.34,kg/ha,200,l/ha,
1384,R/HB/2,1986,all plots,16-May-86,,diary record,Clopyralid at 0.07 kg and bromoxynil octanoate at 0.34 kg with mecoprop at 2.5 kg and Tridemorph at 0.52 kg in 200 l,1,Mecoprop,2.5,kg/ha,200,l/ha,
1384,R/HB/2,1986,all plots,16-May-86,,diary record,Clopyralid at 0.07 kg and bromoxynil octanoate at 0.34 kg with mecoprop at 2.5 kg and Tridemorph at 0.52 kg in 200 l,1,Tridemorph,0.52,kg/ha,200,l/ha,
1385,R/HB/2,1986,all plots,29-Aug-86,,diary record,combine harvested,1,Combine harvested,,,,,
1386,R/HB/2,1987,all plots,06-Nov-86,,diary record,glyphosate at 1.4 kg in 200 1,1,Glyphosate,1.4,kg/ha,200,l/ha,
1387,R/HB/2,1987,all plots,28-Nov-86,,diary record,"Silicate of soda, K and P applied",1,"P, K and silicate of soda applied",,,,,
1388,R/HB/2,1987,all plots,02-Dec-86,,diary record,"FYM applied, ploughed",1,FYM applied,,,,,
1388,R/HB/2,1987,all plots,02-Dec-86,,diary record,"FYM applied, ploughed",1,Ploughed,,,,,
1389,R/HB/2,1987,all plots,16-Mar-87,,diary record,"spring-tine cultivated, seed sown",1,Spring-tine cultivated,,,,,
1389,R/HB/2,1987,all plots,16-Mar-87,,diary record,"spring-tine cultivated, seed sown",1,Seed sown,,,,,
1390,R/HB/2,1987,all plots,24-Apr-87,,diary record,N applied,1,N applied,,,,,
1391,R/HB/2,1987,all plots,05-May-87,,diary record,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",1,Clopyralid,0.07,kg/ha,200,l/ha,
1391,R/HB/2,1987,all plots,05-May-87,,diary record,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",1,Bromoxynil,0.34,kg/ha,200,l/ha,
1391,R/HB/2,1987,all plots,05-May-87,,diary record,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",1,Mecoprop,2.5,kg/ha,200,l/ha,
1392,R/HB/2,1987,all plots,29-May-87,,diary record,Tridemorph at 0.52 kg in 200 1.,1,Tridemorph,0.52,kg/ha,200,l/ha,
1393,R/HB/2,1987,all plots,21-Aug-87,,diary record,combine harvested,1,Combine harvested,,,,,
1394,R/HB/2,1988,all plots,11-Jan-88,,diary record,"Silicate of soda, P and K applied",1,"P, K and silicate of soda applied",,,,,
1395,R/HB/2,1988,all plots,15-Jan-88,,diary record,"FYM applied, ploughed",1,FYM applied,,,,,
1395,R/HB/2,1988,all plots,15-Jan-88,,diary record,"FYM applied, ploughed",1,Ploughed,,,,,
1396,R/HB/2,1988,all plots,22-Feb-88,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Spring-tine cultivated,,,,,
1396,R/HB/2,1988,all plots,22-Feb-88,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Rotary harrowed,,,,,
1396,R/HB/2,1988,all plots,22-Feb-88,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Seed sown,,,,,
1397,R/HB/2,1988,all plots,12-Apr-88,,diary record,N applied,1,N applied,,,,,
1398,R/HB/2,1988,all plots,10-May-88,,diary record,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,1,Mecoprop,2.4,kg/ha,200,l/ha,
1398,R/HB/2,1988,all plots,10-May-88,,diary record,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,1,Clopyralid,0.05,kg/ha,200,l/ha,
1398,R/HB/2,1988,all plots,10-May-88,,diary record,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,1,Bromoxynil,0.24,kg/ha,200,l/ha,
1399,R/HB/2,1988,all plots,20-May-88,,diary record,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,1,Propiconazole,0.12,kg/ha,200,l/ha,
1399,R/HB/2,1988,all plots,20-May-88,,diary record,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,1,Tridemorph,0.25,kg/ha,200,l/ha,
1400,R/HB/2,1988,all plots,17-Jun-88,,diary record,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,1,Propiconazole,0.12,kg/ha,200,l/ha,
1400,R/HB/2,1988,all plots,17-Jun-88,,diary record,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,1,Tridemorph,0.25,kg/ha,200,l/ha,
1401,R/HB/2,1988,all plots,15-Aug-88,,diary record,combine harvested,1,Combine harvested,,,,,
1402,R/HB/2,1989,all plots,02-Oct-88,,diary record,glyphosate at 1.4 kg in 200 1,1,Glyphosate,1.4,kg/ha,200,l/ha,
1403,R/HB/2,1989,all plots,28-Nov-88,,diary record,Chalk at 2.5 t.,1,Chalk,2.5,tonnes/ha,,,
1404,R/HB/2,1989,all plots,07-Dec-88,,diary record,Silicate of soda applied,1,Silicate of soda applied,,,,,
1405,R/HB/2,1989,all plots,08-Dec-88,,diary record,Mg and K applied,1,K and Mg applied,,,,,
1406,R/HB/2,1989,all plots,09-Dec-88,,diary record,P applied,1,P applied,,,,,
1407,R/HB/2,1989,all plots,13-Dec-88,,diary record,"FYM applied, ploughed",1,FYM applied,,,,,
1407,R/HB/2,1989,all plots,13-Dec-88,,diary record,"FYM applied, ploughed",1,Ploughed,,,,,
1408,R/HB/2,1989,all plots,07-Feb-89,,diary record,"spring-tine cultivated twice, seed sown",1,Spring-tine cultivated twice,,,,,
1408,R/HB/2,1989,all plots,07-Feb-89,,diary record,"spring-tine cultivated twice, seed sown",1,Seed sown,,,,,
1409,R/HB/2,1989,all plots,31-Mar-89,,diary record,N applied,1,N applied,,,,,
1410,R/HB/2,1989,all plots,03-May-89,,diary record,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,1,Mecoprop,1.6,kg/ha,200,l/ha,
1410,R/HB/2,1989,all plots,03-May-89,,diary record,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,1,Ioxynil,0.20,kg/ha,200,l/ha,
1410,R/HB/2,1989,all plots,03-May-89,,diary record,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,1,Bromoxynil,0.20,kg/ha,200,l/ha,
1411,R/HB/2,1989,all plots,09-Jun-89,,diary record,propiconazole at 0.12 kg with fenpropimorph at 0.75 kg in 200 1.,1,Propiconazole,0.12,kg/ha,200,l/ha,
1411,R/HB/2,1989,all plots,09-Jun-89,,diary record,propiconazole at 0.12 kg with fenpropimorph at 0.75 kg in 200 1.,1,Fenpropimorph,0.75,kg/ha,200,l/ha,
1412,R/HB/2,1989,all plots,01-Aug-89,,diary record,combine harvested,1,Combine harvested,,,,,
1413,R/HB/2,1990,all plots,02-Oct-89,,diary record,glyphosate at 1.4 kg in 200 1,1,Glyphosate,1.4,kg/ha,200,l/ha,
1414,R/HB/2,1990,all plots,29-Nov-89,,diary record,P and silicate of soda applied,1,P and silicate of soda applied,,,,,
1415,R/HB/2,1990,all plots,30-Nov-89,,diary record,K applied,1,K applied,,,,,
1416,R/HB/2,1990,all plots,04-Dec-89,,diary record,FYM applied,1,FYM applied,,,,,
1417,R/HB/2,1990,all plots,06-Dec-89,,diary record,ploughed,1,Ploughed,,,,,
1418,R/HB/2,1990,all plots,05-Mar-90,,diary record,"spring-tine cultivated three times, seed sown",1,Spring-tine cultivated three times,,,,,
1418,R/HB/2,1990,all plots,05-Mar-90,,diary record,"spring-tine cultivated three times, seed sown",1,Seed sown,,,,,
1419,R/HB/2,1990,all plots,10-Apr-90,,diary record,N applied,1,N applied,,,,,
1420,R/HB/2,1990,all plots,10-May-90,,diary record,demeton-s-methyl at 0.24 kg in 200 1,1,Demeton-s-methyl,0.24,kg/ha,200,l/ha,
1421,R/HB/2,1990,all plots,14-May-90,,diary record,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",1,Mecoprop,1.6,kg/ha,200,l/ha,
1421,R/HB/2,1990,all plots,14-May-90,,diary record,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",1,Bromoxynil,0.20,kg/ha,200,l/ha,
1421,R/HB/2,1990,all plots,14-May-90,,diary record,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",1,Ioxynil,0.20,kg/ha,200,l/ha,
1421,R/HB/2,1990,all plots,14-May-90,,diary record,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",1,Fenpropimorph,0.75,kg/ha,200,l/ha,
1422,R/HB/2,1990,all plots,06-Aug-90,,diary record,combine harvested,1,Combine harvested,,,,,
1423,R/HB/2,1991,all plots,07-Nov-90,,diary record,glyphosate at 1.4 kg in 200 1,1,Glyphosate,1.4,kg/ha,200,l/ha,
1424,R/HB/2,1991,all plots,21-Nov-90,,diary record,P applied,1,P applied,,,,,
1425,R/HB/2,1991,all plots,28-Nov-90,,diary record,K and silicate of soda applied,1,K and silicate of soda applied,,,,,
1426,R/HB/2,1991,all plots,03-Dec-90,,diary record,"FYM applied, ploughed",1,FYM applied,,,,,
1426,R/HB/2,1991,all plots,03-Dec-90,,diary record,"FYM applied, ploughed",1,Ploughed,,,,,
1427,R/HB/2,1991,all plots,14-Mar-91,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Spring-tine cultivated,,,,,
1427,R/HB/2,1991,all plots,14-Mar-91,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Rotary harrowed,,,,,
1427,R/HB/2,1991,all plots,14-Mar-91,,diary record,"spring-tine cultivated, rotary harrowed, seed sown",1,Seed sown,,,,,
1428,R/HB/2,1991,all plots,12-Apr-91,,diary record,N applied,1,N applied,,,,,
1429,R/HB/2,1991,all plots,24-May-91,,diary record,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",1,Mecoprop,1.1,kg/ha,200,l/ha,
1429,R/HB/2,1991,all plots,24-May-91,,diary record,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",1,Ioxynil,0.20,kg/ha,200,l/ha,
1429,R/HB/2,1991,all plots,24-May-91,,diary record,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",1,Bromoxynil,0.20,kg/ha,200,l/ha,
1429,R/HB/2,1991,all plots,24-May-91,,diary record,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",1,Linuron,0.04,kg/ha,200,l/ha,
1430,R/HB/2,1991,all plots,04-Jun-91,,diary record,Tridemorph at 0.52 kg in 200 1,1,Tridemorph,0.52,kg/ha,200,l/ha,
1431,R/HB/2,1991,all plots,11-Jul-91,,diary record,pirimicarb at 0.14 kg in 200 1,1,Pirimicarb,0.14,kg/ha,200,l/ha,
1432,R/HB/2,1991,all plots,19-Aug-91,,diary record,combine harvested,1,Combine harvested,,,,,
1433,R/CS/10,1968,sawyers i,25-Sep-67,,diary record,ploughed,1,Ploughed,,,,,
1434,R/CS/10,1968,sawyers i,28-Mar-68,,diary record,"'Nitro-chalk' applied, 1.5 cwt N as 'Nitro-chalk' broadcast before planting",1,Nitro-chalk broadcast before planting,1.5,cwtN/acre,,,
1435,R/CS/10,1968,sawyers i,04-Apr-68,,diary record,P and K applied plots rotary cultivated potatoes machine planted,1,PK applied,,,,,
1435,R/CS/10,1968,sawyers i,04-Apr-68,,diary record,P and K applied plots rotary cultivated potatoes machine planted,1,Plots rotary cultivated,,,,,
1435,R/CS/10,1968,sawyers i,04-Apr-68,,diary record,P and K applied plots rotary cultivated potatoes machine planted,1,Potatoes machine planted,,,,,
1436,R/CS/10,1968,sawyers i,03-May-68,,diary record,paraquat at 0.38 lb ion and linuron at 0.75 lb in 36 gals.,1,Paraquat,0.38,lb ion/acre,36,gallons/acre,
1436,R/CS/10,1968,sawyers i,03-May-68,,diary record,paraquat at 0.38 lb ion and linuron at 0.75 lb in 36 gals.,1,Linuron,0.75,lb/acre,36,gallons/acre,
1437,R/CS/10,1968,sawyers i,04-Jul-68,,diary record,mancozeb at 1.2 lb in 37 gals,1,Mancozeb,1.2,lb/acre,37,gallons/acre,
1438,R/CS/10,1968,sawyers i,19-Jul-68,,diary record,mancozeb at 1.2 lb in 37 gals,1,Mancozeb,1.2,lb/acre,37,gallons/acre,
1439,R/CS/10,1968,sawyers i,05-Aug-68,,diary record,mancozeb at 1.2 lb in 37 gals,1,Mancozeb,1.2,lb/acre,37,gallons/acre,
1440,R/CS/10,1968,sawyers i,19-Jul-68,,diary record,demeton-s-methyl at 3.5 oz in 37 gals,1,Demeton-s-methyl,3.5,oz/acre,37,gallons/acre,
1441,R/CS/10,1968,sawyers i,30-Aug-68,,diary record,sprayed with undiluted BOV at 15 gals,1,Sprayed with undiluted BOV,15,gallons/acre,,,sprayed with
1442,R/CS/10,1968,sawyers i,03-Oct-68,,diary record,lifted,1,Lifted,,,,,
1443,R/CS/10,1968,sawyers i,,,variety,Majestic,1,Majestic,,,,,
1444,W/CS/10,1968,stackyard series c,15-Nov-67,,diary record,ploughed,1,Ploughed,,,,,
1445,W/CS/10,1968,stackyard series c,26-Mar-68,,diary record,"'Nitro-chalk' applied, 2.0 cwt N as 'Nitro-chalk' broadcast before planting",1,Nitro-chalk broadcast before planting,2.0,cwtN/acre,,,
1446,W/CS/10,1968,stackyard series c,28-Mar-68,,diary record,P and K applied plots rotary cultivated,1,PK applied,,,,,
1446,W/CS/10,1968,stackyard series c,28-Mar-68,,diary record,P and K applied plots rotary cultivated,1,Plots rotary cultivated,,,,,
1447,W/CS/10,1968,stackyard series c,29-Mar-68,,diary record,potatoes machine planted,1,Potatoes machine planted,,,,,
1448,W/CS/10,1968,stackyard series c,03-May-68,,diary record,paraquat at 0.38 1b ion and linuron at 0.5 1b in 50 gals.,1,Paraquat,0.38,lb ion/acre,50,gallons/acre,
1448,W/CS/10,1968,stackyard series c,03-May-68,,diary record,paraquat at 0.38 1b ion and linuron at 0.5 1b in 50 gals.,1,Linuron,0.5,lb/acre,50,gallons/acre,
1449,W/CS/10,1968,stackyard series c,13-Jun-68,,diary record,rotary ridged,1,Rotary ridged,,,,,
1450,W/CS/10,1968,stackyard series c,12-Jul-68,,diary record,mancozeb at 1.2 lb in 38 gals,1,Mancozeb,1.2,lb/acre,38,gallons/acre,
1451,W/CS/10,1968,stackyard series c,18-Jul-68,,diary record,mancozeb at 1.2 lb in 38 gals,1,Mancozeb,1.2,lb/acre,38,gallons/acre,
1452,W/CS/10,1968,stackyard series c,30-Jul-68,,diary record,mancozeb at 1.2 lb in 38 gals,1,Mancozeb,1.2,lb/acre,38,gallons/acre,
1453,W/CS/10,1968,stackyard series c,12-Jul-68,,diary record,demeton-s-methyl at 3.5 oz in 38 gals,1,Demeton-s-methyl,3.5,oz/acre,38,gallons/acre,
1454,W/CS/10,1968,stackyard series c,04-Sep-68,,diary record,sprayed with undiluted BOV at 15 gals,1,Sprayed with undiluted BOV,15,gallons/acre,,,sprayed with
1455,W/CS/10,1968,stackyard series c,02-Oct-68,,diary record,lifted,1,Lifted,,,,,
1456,W/CS/10,1968,stackyard series c,,,variety,Majestic,1,Majestic,,,,,
1457,R/CS/10,1969,sawyers i,31-Jan-69,,diary record,ploughed,1,Ploughed,,,,,
1458,R/CS/10,1969,sawyers i,16-Apr-69,26-Apr-69,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1459,R/CS/10,1969,sawyers i,23-May-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1460,R/CS/10,1969,sawyers i,03-Jul-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1461,R/CS/10,1969,sawyers i,05-Aug-69,,diary record,subsoiled 28 inches apart 20 inches deep,1,Subsoiled 28 inches apart 20 inches deep,,,,,
1462,R/CS/10,1969,sawyers i,08-Aug-69,,diary record,deep-tine cultivated,1,Deep-tine cultivated,,,,,
1463,R/CS/10,1969,sawyers i,,,variety,fallow,1,Fallow,,,,,
1464,W/CS/10,1969,stackyard series c,18-Oct-68,,diary record,Deep-tine cultivated,1,Deep-tine cultivated,,,,,
1465,W/CS/10,1969,stackyard series c,07-Feb-69,,diary record,ploughed,1,Ploughed,,,,,
1466,W/CS/10,1969,stackyard series c,08-Mar-69,,diary record,ploughed,1,Ploughed,,,,,
1467,W/CS/10,1969,stackyard series c,17-Apr-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1468,W/CS/10,1969,stackyard series c,01-May-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1469,W/CS/10,1969,stackyard series c,22-May-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1470,W/CS/10,1969,stackyard series c,17-Jun-69,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
1471,W/CS/10,1969,stackyard series c,28-Jun-69,,diary record,Deep-tine cultivated,1,Deep-tine cultivated,,,,,
1472,W/CS/10,1969,stackyard series c,1-July-,,diary record,subsoiled 56 inches apart 20 - 22 inches deep,1,Subsoiled 56 inches apart 20 - 22 inches deep,,,,,
1473,W/CS/10,1969,stackyard series c,,,variety,fallow,1,Fallow,,,,,
1474,R/CS/10,1970,sawyers i,30-Dec-69,,diary record,ploughed,1,Ploughed,,,,,
1475,R/CS/10,1970,sawyers i,26-Mar-70,,diary record,P and K applied,1,PK applied,,,,,
1476,R/CS/10,1970,sawyers i,28-Mar-70,,diary record,"seed combine drilled at 140 lb, 0.75 cwt N as 'Nitro-chalk' combine drilled.",1,Seed combine drilled,140,lb/acre,,,
1476,R/CS/10,1970,sawyers i,28-Mar-70,,diary record,"seed combine drilled at 140 lb, 0.75 cwt N as 'Nitro-chalk' combine drilled.",1,Nitro-chalk combine drilled,0.75,cwtN/acre,,,
1477,R/CS/10,1970,sawyers i,18-May-70,,diary record,"2,4-D at 0.5 lb and dichlorprop at 2 lb in 20 gals",1,"2,4-D",0.5,lb/acre,20,gallons/acre,
1477,R/CS/10,1970,sawyers i,18-May-70,,diary record,"2,4-D at 0.5 lb and dichlorprop at 2 lb in 20 gals",1,Dichlorprop,2,lb/acre,20,gallons/acre,
1478,R/CS/10,1970,sawyers i,15-Aug-70,,diary record,combine harvested,1,Combine harvested,,,,,
1479,R/CS/10,1970,sawyers i,,,variety,Julia,1,Julia,,,,,
1480,W/CS/10,1970,stackyard series c,30-Oct-69,08-Nov-69,diary record,ploughed,1,Ploughed,,,,,
1481,W/CS/10,1970,stackyard series c,25-Mar-70,,diary record,"N applied, 1.0 cwt N as 'Nitro-chalk' broadcast before planting.",1,Nitro-chalk broadcast before planting,1.0,cwtN/acre,,,
1482,W/CS/10,1970,stackyard series c,26-Mar-70,,diary record,seed drilled at 135 lb.,1,Seed drilled,135,lb/acre,,,
1483,W/CS/10,1970,stackyard series c,26-Mar-70,,diary record,P and K applied,1,PK applied,,,,,
1484,W/CS/10,1970,stackyard series c,18-May-70,,diary record,ioxynil at 7.5 oz and mecoprop at 22.5 oz in 25 gals,1,Ioxynil,7.5,oz/acre,25,gallons/acre,
1484,W/CS/10,1970,stackyard series c,18-May-70,,diary record,ioxynil at 7.5 oz and mecoprop at 22.5 oz in 25 gals,1,Mecoprop,22.5,oz/acre,25,gallons/acre,
1485,W/CS/10,1970,stackyard series c,12-Aug-70,,diary record,combine harvested,1,Combine harvested,,,,,
1486,W/CS/10,1970,stackyard series c,,,variety,Julia,1,Julia,,,,,
1487,R/CS/10,1971,sawyers i,22-Sep-70,,diary record,paraquat at 0.84 kg ion in 225 l.,1,Paraquat,0.84,kg ion/ha,225,l/ha,
1488,R/CS/10,1971,sawyers i,28-Oct-70,,diary record,Ploughed,1,Ploughed,,,,,
1489,R/CS/10,1971,sawyers i,03-Mar-71,,diary record,P and K applied,1,PK applied,,,,,
1490,R/CS/10,1971,sawyers i,10-Mar-71,,diary record,"Seed combine drilled at 157 kg, 94 kg N as 'Nitro-chalk' combine drilled",1,Seed combine drilled,157,kg/ha,,,
1490,R/CS/10,1971,sawyers i,10-Mar-71,,diary record,"Seed combine drilled at 157 kg, 94 kg N as 'Nitro-chalk' combine drilled",1,Nitro-chalk combine drilled,94 ,kgN/ha,,,
1491,R/CS/10,1971,sawyers i,04-May-71,,diary record,"ioxynil octanoate, bromoxynil octanoate and the iso-octyl ester of dichlorprop ('Oxytril P' at 1.4 l in 225 l)",1,"Oxytril P (Ioxynil octanoate, Bromoxynil octanoate, Iso-octyl ester of Dichlorprop)",1.4,l/ha,225,l/ha,
1492,R/CS/10,1971,sawyers i,16-Aug-71,,diary record,Combine harvested,1,Combine harvested,,,,,
1493,R/CS/10,1971,sawyers i,,,variety,Julia,1,Julia,,,,,
1494,W/CS/10,1971,stackyard series c,16-Sep-70,,diary record,paraquat at 0.56 kg ion in 261 1 (treatment CAO PO Kl received 1.12 kg ion in 281 1),1,Paraquat,0.56,kg ion/ha,261,l/ha,
1494,W/CS/10,1971,stackyard series c,16-Sep-70,,diary record,paraquat at 0.56 kg ion in 261 1 (treatment CAO PO Kl received 1.12 kg ion in 281 1),1,Paraquat (treatment CAO PO Kl),1.12,kg ion/ha,281,l/ha,(treatment CAO PO Kl)
1495,W/CS/10,1971,stackyard series c,28-Oct-70,,diary record,ploughed,1,Ploughed,,,,,
1496,W/CS/10,1971,stackyard series c,04-Mar-71,,diary record,"N, P and K applied, 126 kg N as 'Nitro-chalk' broadcast before planting.",1,PK applied,,,,,
1496,W/CS/10,1971,stackyard series c,04-Mar-71,,diary record,"N, P and K applied, 126 kg N as 'Nitro-chalk' broadcast before planting.",1,Nitro-chalk broadcast before planting,126,kg/ha,,,
1497,W/CS/10,1971,stackyard series c,17-Mar-71,,diary record,seed drilled at 157 kg,1,Seed drilled,157,kg/ha,,,
1498,W/CS/10,1971,stackyard series c,17-May-71,,diary record,ioxynil at 0.525 kg and mecoprop at 1.58 kg in 281 l.,1,Ioxynil,0.525,kg/ha,281,l/ha,
1498,W/CS/10,1971,stackyard series c,17-May-71,,diary record,ioxynil at 0.525 kg and mecoprop at 1.58 kg in 281 l.,1,Mecoprop,1.58,kg/ha,281,l/ha,
1499,W/CS/10,1971,stackyard series c,17-Aug-71,,diary record,combine hervested,1,Combine harvested,,,,,
1500,W/CS/10,1971,stackyard series c,,,variety,Julia,1,Julia,,,,,
1501,R/CS/10,1972,sawyers i,09-Sep-71,,diary record,paraquat at 0.56 kg ion in 220 l,1,Paraquat,0.56,kg ion/ha,220,l/ha,
1502,R/CS/10,1972,sawyers i,11-Nov-71,,diary record,Ploughed,1,Ploughed,,,,,
1503,R/CS/10,1972,sawyers i,20-Mar-72,,diary record,P and K applied,1,PK applied,,,,,
1504,R/CS/10,1972,sawyers i,20-Mar-72,,diary record,"seed combine drilled, 90 kg N as 'Nitro-chalk' combine drilled",1,Seed combine drilled,,,,,
1504,R/CS/10,1972,sawyers i,20-Mar-72,,diary record,"seed combine drilled, 90 kg N as 'Nitro-chalk' combine drilled",1,Nitro-chalk combine drilled,90 ,kgN/ha,,,
1505,R/CS/10,1972,sawyers i,17-May-72,,diary record,"ioxynil, bromoxynil, 2,4-DP and MCPA ('Tetroxone' at 5.6 l in 220 l)",1,"Tetroxone (Ioxynil, Bromoxynil, 2,4-DP, MCPA)",5.6,l/ha,220,l/ha,
1506,R/CS/10,1972,sawyers i,03-Jul-72,,diary record,CAO plots cut and carted because the crop had failed and plots were very weedy,1,CAO plots cut and carted because the crop had failed and plots were very weedy,,,,,
