ï»¿source_id,experiment,harvest_year,plot,start year,orig_record,record,flag,amount,unit,water_volume,water_unit,suffix
7829,W/RN/3,1997,Winter beans third treatment crop rotation AF and AB:,13-Aug-97,Reglone at 3.0 1 with Vassgro ionic at 400 ml in 400 l.,Reglone,1,3.0,l/ha,400,l/ha,
7829,W/RN/3,1997,Winter beans third treatment crop rotation AF and AB:,13-Aug-97,Reglone at 3.0 1 with Vassgro ionic at 400 ml in 400 l.,Vassgro ionic,1,400,ml/ha,400,l/ha,
7830,W/RN/3,1997,Winter beans third treatment crop rotation AF and AB:,21-Aug-97,combine harvested.,Combine harvested,1,,,,,
7831,W/RN/3,1997,fallow first and second treatment year rotation AF:,14-Mar-97,spring-tine cultivated.,Spring-tine cultivated,1,,,,,
7832,W/RN/3,1997,fallow first and second treatment year rotation AF:,17-Apr-97,spiked rotary cultivated,Spiked rotary cultivated,1,,,,,
7833,W/RN/3,1997,fallow first and second treatment year rotation AF:,11-Jul-97,rotary cultivated.,Rotary cultivated,1,,,,,
7834,W/RN/3,1997,Winter wheat first test crop W:,07-Oct-96,Roundup at 4.0 1 in 200 l.,Roundup,1,4.0,l/ha,200,l/ha,
7835,W/RN/3,1997,Winter wheat first test crop W:,14-Oct-96,ploughed and rolled.,Ploughed,1,,,,,
7835,W/RN/3,1997,Winter wheat first test crop W:,14-Oct-96,ploughed and rolled.,Rolled,1,,,,,
7836,W/RN/3,1997,Winter wheat first test crop W:,16-Oct-96,"Yaltox at 150 kg. rotary harrowed. Hereward, dressed Anchor, drilled at 400 seed per m2.",Yaltox,1,150,kg/ha,,,
7836,W/RN/3,1997,Winter wheat first test crop W:,16-Oct-96,"Yaltox at 150 kg. rotary harrowed. Hereward, dressed Anchor, drilled at 400 seed per m2.",Rotary harrowed,1,,,,,
7836,W/RN/3,1997,Winter wheat first test crop W:,16-Oct-96,"Yaltox at 150 kg. rotary harrowed. Hereward, dressed Anchor, drilled at 400 seed per m2.","Hereward, dressed Anchor, drilled",1,400,seed per m2,,,
7837,W/RN/3,1997,Winter wheat first test crop W:,06-Dec-96,Panther at 2.0 1 in 200 l.,Panther,1,2.0,l/ha,200,l/ha,
7838,W/RN/3,1997,Winter wheat first test crop W:,09-Jan-97,PK as (0:24:24) at 260 kg.,PK as (0:24:24),1,,,260,kg/ha,
7839,W/RN/3,1997,Winter wheat first test crop W:,04-Apr-97,LN7. 140. 210: N applied as 27.5% N.,"LN7, 140, 210: N applied as 27.5% N",1,,,,,
7840,W/RN/3,1997,Winter wheat first test crop W:,16-May-97,Halo at 2.0 1 in 300 l.,Halo,1,2.0,l/ha,300,l/ha,
7841,W/RN/3,1997,Winter wheat first test crop W:,16-Aug-97,combine harvested.,Combine harvested,1,,,,,
7842,W/RN/3,1997,Winter rye second test crop R.,27-Sep-96,ploughed.,Ploughed,1,,,,,
7843,W/RN/3,1997,Winter rye second test crop R.,28-Sep-96,rolled.,Rolled,1,,,,,
7844,W/RN/3,1997,Winter rye second test crop R.,30-Sep-96,PK as (0:24:24) at 260 kg.,PK as (0:24:24),1,,,260,kg/ha,
7845,W/RN/3,1997,Winter rye second test crop R.,01-Oct-96,Yaltox at 150 kg. rotary harrowed.,Yaltox,1,150,kg/ha,,,
7845,W/RN/3,1997,Winter rye second test crop R.,01-Oct-96,Yaltox at 150 kg. rotary harrowed.,Rotary harrowed,1,,,,,
7846,W/RN/3,1997,Winter rye second test crop R.,02-Oct-96,"Manod, dressed Baytan Flowable, drilled at 400 seed per m2.","Manod, dressed Baytan Flowable, drilled",1,400,seed per m2,,,
7847,W/RN/3,1997,Winter rye second test crop R.,11-Dec-96,Stomp 400 SC at 3.3 1 in 200 l.,Stomp 400 SC,1,3.3,l/ha,200,l/ha,
7848,W/RN/3,1997,Winter rye second test crop R.,04-Apr-97,LN4. 80. 120: N applied as 27.5% N.,LN4. 80. 120: N applied as 27.5% N,1,,,,,
7849,W/RN/3,1997,Winter rye second test crop R.,06-Jun-97,Mistral at l.0 1 in 300 l.,Mistral,1,1.0,l/ha,300,l/ha,
7850,W/RN/3,1997,Winter rye second test crop R.,13-Aug-97,combine harvested.,Combine harvested,1,,,,,
7851,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,17-Sep-97,"ploughed, rolled.",Ploughed,1,,,,,
7851,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,17-Sep-97,"ploughed, rolled.",Rolled,1,,,,,
7852,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Sep-97,rotary harrowed.,Rotary harrowed,1,,,,,
7853,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Sep-97,"LC1 and LLC1 only: 27.5% N at 182 kg. 45% Stella meadow fescue, 45% Beret RVP Timothy and 10% Huia white clover mixture drilled at 30 kg.",LC1 and LLC1 only: 27.5% N,1,,,182,kg/ha,
7853,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Sep-97,"LC1 and LLC1 only: 27.5% N at 182 kg. 45% Stella meadow fescue, 45% Beret RVP Timothy and 10% Huia white clover mixture drilled at 30 kg.","LC1 and LLC1 only: 45% Stella meadow fescue, 45% Beret RVP Timothy and 10% Huia white clover mixture drilled",1,30,kg,,,
7854,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Sep-97,LN1 and LLN1 only: 27.5% N at 273 kg. 50% Stella meadow fescue and 50% Beret RVP Timothy drilled at 30 kg.,LN1 and LLN1 only: 27.5% N,1,,,273,kg/ha,
7854,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Sep-97,LN1 and LLN1 only: 27.5% N at 273 kg. 50% Stella meadow fescue and 50% Beret RVP Timothy drilled at 30 kg.,LN1 and LLN1 only: 50% Stella meadow fescue and 50% Beret RVP Timothy drilled,1,30,kg,,,
7855,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,22-Sep-97,rolled.,Rolled,1,,,,,
7856,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,12-Mar-98,PK as (0:20:32) at 469 kg.,PK as (0:20:32),1,,,469,kg/ha,
7857,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,12-Mar-98,LC1 and LLC1 only: muriate of potash at 80 kg.,LC1 and LLC1 only: muriate of potash,1,,,80,kg/ha,
7858,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,12-Mar-98,LN1 and LLN1 only: NK as (26:0:16) at 312 kg.,LN1 and LLN1 only: NK as (26:0:16),1,,,312,kg/ha,
7859,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,09-May-98,Legumex extra at 7.0 i in 200 l.,Legumex extra,1,7.0,l/ha,200,l/ha,
7860,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,29-Jun-98,first cut.,First cut,1,,,,,
7861,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,07-Jul-98,LC1 and LLC1 only: muriate of potash at 80 kg.,LC1 and LLC1 only: muriate of potash,1,,,80,kg/ha,
7862,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,07-Jul-98,LN1 and LLN1 only : NK as (24:0:16) at 312 kg.,LN1 and LLN1 only: NK as (24:0:16),1,,,312,kg/ha,
7863,W/RN/3,1998,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,04-Dec-98,second cut.,Second cut,1,,,,,
7864,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,24-Feb-98,chalking harrowed.,Chalking harrowed,1,,,,,
7865,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,12-Mar-98,PK as (0:20:32) at 469 kg. NK as (24:0:16) at 312 kg.,PK as (0:20:32),1,,,469,kg/ha,
7865,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,12-Mar-98,PK as (0:20:32) at 469 kg. NK as (24:0:16) at 312 kg.,NK as (24:0:16),1,,,312,kg/ha,
7866,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,09-May-98,Legumex extra at 7.0 1 in 200 l.,Legumex extra,1,7.0,l/ha,200,l/ha,
7867,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,29-Jun-98,first cut.,First cut,1,,,,,
7868,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,07-Jul-98,NK as (24:0:16) at 312 kg.,NK as (24:0:16),1,,,312,kg/ha,
7869,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,02-Aug-98,LN3 and LLN5 only: Roundup Biactive at 4.0 1 in 200 l.,LN3 and LLN5 only: Roundup Biactive,1,4.0,l/ha,200,l/ha,
7870,W/RN/3,1998,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,04-Dec-98,LN2 and LLN2-7 only: second cut.,LN2 and LLN2-7 only: second cut,1,,,,,
7871,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,24-Feb-98,chalking harrowed.,Chalking harrowed,1,,,,,
7872,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,12-Mar-98,PK as (0:20:32) at 469 kg. muriate of potash at 89 kg.,PK as (0:20:32),1,,,469,kg/ha,
7872,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,12-Mar-98,PK as (0:20:32) at 469 kg. muriate of potash at 89 kg.,Muriate of potash,1,,,89,kg/ha,
7873,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,09-May-98,Legumex extra at 7.0 1 in 200 l.,Legumex extra,1,7.0,l/ha,200,l/ha,
7874,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,29-Jun-98,first cut.,First cut,1,,,,,
7875,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,07-Jul-98,muriate of potash at 80 kg.,Muriate of potash,1,,,80,kg/ha,
7876,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,02-Aug-98,LC3 and LLC8 only: Roundup Biactive at 4.0 1 in 200 l.,LC3 and LLC8 only: Roundup Biactive,1,4.0,l/ha,200,l/ha,
7877,W/RN/3,1998,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:,04-Dec-98,LC2 and LLC2-7 only: second cut.,LC2 and LLC2-7 only: second cut,1,,,,,
7878,W/RN/3,1998,spring barley second treatment crop rotation AB:,04-Feb-98,hay spring-tine cultivated.,Heavy spring-tine cultivated,1,,,,,
7879,W/RN/3,1998,spring barley second treatment crop rotation AB:,05-Feb-98,"rotary harrowed, Copper, dressed Raxil S, drilled at 375 seed per m2.",Rotary harrowed,1,,,,,
7879,W/RN/3,1998,spring barley second treatment crop rotation AB:,05-Feb-98,"rotary harrowed, Copper, dressed Raxil S, drilled at 375 seed per m2.","Copper, dressed Raxil S, drilled",1,375,seed per m2,,,
7880,W/RN/3,1998,spring barley second treatment crop rotation AB:,17-Mar-98,Deloxil at 2.0 1 in 200 l.,Deloxil,1,2.0,l/ha,200,l/ha,
7881,W/RN/3,1998,spring barley second treatment crop rotation AB:,02-Apr-98,NPK as (20:10:10) at 400 kg.,NPK as (20:10:10),1,,,400,kg/ha,
7882,W/RN/3,1998,spring barley second treatment crop rotation AB:,20-May-98,Assat at 2.0 1 with Astix at l.0 1 in 2001.,Asset,1,2.0,l/ha,200,l/ha,
7882,W/RN/3,1998,spring barley second treatment crop rotation AB:,20-May-98,Assat at 2.0 1 with Astix at l.0 1 in 2001.,Astix,1,1.0,l/ha,200,l/ha,
7883,W/RN/3,1998,spring barley second treatment crop rotation AB:,31-May-98,Opus at 0.8 1 in 200 l.,Opus,1,0.8,l/ha,200,l/ha,
7884,W/RN/3,1998,spring barley second treatment crop rotation AB:,19-Aug-98,combine harvested.,Combine harvested,1,,,,,
7885,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,29-Sep-97,PK as (0:24:24) at 168 kg.,PK as (0:24:24),1,,,168,kg/ha,
7886,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,24-Oct-97,Barclay Gallup at 6.0 1 in 300 l.,Barclay Gallup,1,6.0,l/ha,300,l/ha,
7887,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,27-Oct-97,Punch broadcast at 21 seed per m2. ploughed.,Punch broadcast,1,21,seeds/m2,,,
7887,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,27-Oct-97,Punch broadcast at 21 seed per m2. ploughed.,Ploughed,1,,,,,
7888,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,28-Nov-97,Gesatop 500 SC at 2.0 1 in 200 l.,Gesatop 500 SC,1,2.0,l/ha,200,l/ha,
7889,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,28-Apr-98,Bavistin DF at 0.5 kg with Clayton Turret at 2.01 in 200 l.,Bavistin DF,1,0.5,kg/ha,200,l/ha,
7889,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,28-Apr-98,Bavistin DF at 0.5 kg with Clayton Turret at 2.01 in 200 l.,Clayton Turret,1,2.0,l/ha,200,l/ha,
7890,W/RN/3,1998,Winter beans third treatment crop rotation AF and AB:,19-Aug-98,combine harvested.,Combine harvested,1,,,,,
7891,W/RN/3,1998,fallow second treatment year rotation AF:,17-Sep-97,ploughed.,Ploughed,1,,,,,
7892,W/RN/3,1998,fallow second treatment year rotation AF:,27-Feb-98,hay spring-tine cultivated.,Heavy spring-tine cultivated,1,,,,,
7893,W/RN/3,1998,fallow second treatment year rotation AF:,29-Apr-98,spring-tine cultivated.,Spring-tine cultivated,1,,,,,
7894,W/RN/3,1998,fallow second treatment year rotation AF:,08-May-98,spiked rotary cultivated.,Spiked rotary cultivated,1,,,,,
7895,W/RN/3,1998,Winter wheat first test crop W:,10-Sep-97,Barclay Gallup at 6.0 1 in 200 l.,Barclay Gallup,1,6.0,l/ha,200,l/ha,
7896,W/RN/3,1998,Winter wheat first test crop W:,17-Sep-97,ploughed.,Ploughed,1,,,,,
7897,W/RN/3,1998,Winter wheat first test crop W:,29-Sep-97,PK as (0:24:24) at 260 kg.,PK as (0:24:24),1,,,260,kg/ha,
7898,W/RN/3,1998,Winter wheat first test crop W:,02-Oct-97,"rotary harrowed, Hereward, dressed Sibutol, drilled at 385 seed per m2. Yaltox at 150 kg.",Rotary harrowed,1,,,,,
7898,W/RN/3,1998,Winter wheat first test crop W:,02-Oct-97,"rotary harrowed, Hereward, dressed Sibutol, drilled at 385 seed per m2. Yaltox at 150 kg.","Hereward, dressed Sibutol, drilled",1,385,seed per m2,,,
7898,W/RN/3,1998,Winter wheat first test crop W:,02-Oct-97,"rotary harrowed, Hereward, dressed Sibutol, drilled at 385 seed per m2. Yaltox at 150 kg.",Yaltox,1,150,kg/ha,,,
7899,W/RN/3,1998,Winter wheat first test crop W:,13-Nov-97,Stomp 400 SC with Isoproturon 500 at l.0 1 and Cyperkill 10 at 0.25 1 in 200 l.,Stomp 400 SC,1,,,200,l/ha,
7899,W/RN/3,1998,Winter wheat first test crop W:,13-Nov-97,Stomp 400 SC with Isoproturon 500 at l.0 1 and Cyperkill 10 at 0.25 1 in 200 l.,Isoproturon 500 at l.0 1,1,,,200,l/ha,
7899,W/RN/3,1998,Winter wheat first test crop W:,13-Nov-97,Stomp 400 SC with Isoproturon 500 at l.0 1 and Cyperkill 10 at 0.25 1 in 200 l.,Cyperkill 10,1,0.25,l/ha,200,l/ha,
7900,W/RN/3,1998,Winter wheat first test crop W:,19-Mar-98,Mn and Cu as Phosyn manganese at 2.0 1 with Profol Copper at 0.25 1 in 200 l.,Mn and Cu as Phosyn manganese,1,2.0,l/ha,200,l/ha,
7900,W/RN/3,1998,Winter wheat first test crop W:,19-Mar-98,Mn and Cu as Phosyn manganese at 2.0 1 with Profol Copper at 0.25 1 in 200 l.,Profol Copper,1,0.25,l/ha,200,l/ha,
7901,W/RN/3,1998,Winter wheat first test crop W:,02-Apr-98,"LN7, 140, 210: N applied as 27.5% N.",N70 27.5% N,1,70,kgN/ha,,,
7901,W/RN/3,1998,Winter wheat first test crop W:,02-Apr-98,"LN7, 140, 210: N applied as 27.5% N.",N140 27.5% N,1,140,kgN/ha,,,
7901,W/RN/3,1998,Winter wheat first test crop W:,02-Apr-98,"LN7, 140, 210: N applied as 27.5% N.",N210 27.5% N,1,210,kgN/ha,,,
7902,W/RN/3,1998,Winter wheat first test crop W:,28-Apr-98,Folicur at 0.5 1 in 200 l.,Folicur,1,0.5,l/ha,200,l/ha,
7903,W/RN/3,1998,Winter wheat first test crop W:,29-May-98,ally at 15 g in 200 l.,Ally,1,15,g/ha,200,l/ha,
7904,W/RN/3,1998,Winter wheat first test crop W:,31-May-98,Opus at 0.8 1 in 200 l.,Opus,1,0.8,l/ha,200,l/ha,
7905,W/RN/3,1998,Winter wheat first test crop W:,12-Jun-98,Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 l.,Folicur,1,0.3,l/ha,200,l/ha,
7905,W/RN/3,1998,Winter wheat first test crop W:,12-Jun-98,Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 l.,Bavistin DF,1,0.3,kg/ha,200,l/ha,
7906,W/RN/3,1998,Winter wheat first test crop W:,02-Aug-98,Roundup Biactive at 3.0 1 in 2001.,Roundup Biactive,1,3.0,l/ha,200,l/ha,
7907,W/RN/3,1998,Winter wheat first test crop W:,12-Aug-98,combine harvested.,Combine harvested,1,,,,,
7908,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",23-Sep-97,ploughed.,Ploughed,1,,,,,
7909,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",29-Sep-97,PK as (0:24:24) at 260 kg.,PK as (0:24:24),1,,,260,kg/ha,
7910,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Oct-97,"rotary harrowed, Yaltox at 150 kg.",Rotary harrowed,1,,,,,
7910,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Oct-97,"rotary harrowed, Yaltox at 150 kg.",Yaltox,1,150,kg/ha,,,
7911,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Oct-97,"rotation ABe, AM: 27.5% N at 73 kg.","Rotation ABe, AM: 27.5% N",1,,,73,kg/ha,
7912,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",21-Oct-97,"Esprit, dressed Baytan Flowable, drilled at 375 seed per m2, harrowed.","Esprit, dressed Baytan Flowable, drilled",1,375,seed per m2,,,
7912,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",21-Oct-97,"Esprit, dressed Baytan Flowable, drilled at 375 seed per m2, harrowed.",Harrowed,1,,,,,
7913,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",17-Mar-98,Deloxil at 2.0 1 in 200 l.,Deloxil,1,2.0,l/ha,200,l/ha,
7914,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Apr-98,LN4. 80. 120: N applied as 27.5% N.,N40 27.5% N,1,40,kgN/ha,,,
7914,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Apr-98,LN4. 80. 120: N applied as 27.5% N.,N80 27.5% N,1,80,kgN/ha,,,
7914,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",02-Apr-98,LN4. 80. 120: N applied as 27.5% N.,N120 27.5% N,1,120,kgN/ha,,,
7915,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",03-Apr-98,"rotation ABe, AM: NK as (20:10:10) at 400 kg.","Rotation ABe, AM: NK as (20:10:10)",1,,,400,kg/ha,
7916,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",28-Apr-98,Folicur at 0.5 1 in 200 l. Quantum at 30 g in 200 l.,Folicur,1,0.5,l/ha,200,l/ha,
7916,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",28-Apr-98,Folicur at 0.5 1 in 200 l. Quantum at 30 g in 200 l.,Quantum,1,30,g/ha,200,l/ha,
7917,W/RN/3,1998,"w rye second test crop R and first treatment crop rotation ABe, AM:",14-Aug-98,combine harvested.,Combine harvested,1,,,,,
7918,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,01-Sep-98,ploughed.,Ploughed,1,,,,,
7919,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,14-Sep-98,LC1 and LLC1 only: 27% N at 185 kg.,LC1 and LLC1 only: 27% N,1,,,185,kg/ha,
7920,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,14-Sep-98,LN1 and LLN1 only: 27? N at 278 kg.,LN1 and LLN1 only: 27% N,1,,,278,kg/ha,
7921,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,14-Sep-98,"Cambridge rolled, rotary harrowed.",Cambridge rolled,1,,,,,
7921,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,14-Sep-98,"Cambridge rolled, rotary harrowed.",Rotary harrowed,1,,,,,
7922,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,20-Sep-98,LC1 and LLC1 only: Grass/clover mixture drilled 30 kg.,LC1 and LLC1 only: Grass/clover mixture drilled,1,30,kg/ha,,,
7923,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,20-Sep-98,LN1 and LLN1 only: grass mixture drilled 30 kg.,LN1 and LLN1 only: grass mixture drilled 30 kg,1,,,,,
7924,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,24-Sep-98,Cambridge rolled.,Cambridge rolled,1,,,,,
7925,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Mar-99,LC1 and LLC1 only: muriate of potash at 330 kg and triple superphosphate at 204 kg.,LC1 and LLC1 only: muriate of potash,1,,,330,kg/ha,
7925,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Mar-99,LC1 and LLC1 only: muriate of potash at 330 kg and triple superphosphate at 204 kg.,LC1 and LLC1 only: triple superphosphate,1,,,204,kg/ha,
7926,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Mar-99,LN1 and LLN1 only: muriate of potash at 250 kg and triple superphosphate at 204 kg. NK as (24:0:16) at 313 kg.,LN1 and LLN1 only: muriate of potash,1,,,250,kg/ha,
7926,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Mar-99,LN1 and LLN1 only: muriate of potash at 250 kg and triple superphosphate at 204 kg. NK as (24:0:16) at 313 kg.,LN1 and LLN1 only: triple superphosphate,1,,,204,kg/ha,
7926,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,18-Mar-99,LN1 and LLN1 only: muriate of potash at 250 kg and triple superphosphate at 204 kg. NK as (24:0:16) at 313 kg.,LN1 and LLN1 only: NK as (24:0:16),1,,,313,kg/ha,
7927,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,06-May-99,Setter 33 at 5.0 1 in 200 l.,Setter 33,1,5.0,l/ha,200,l/ha,
7928,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,21-Jun-99,first cut.,First cut,1,,,,,
7929,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,30-Jun-99,muriate of potash at 80 kg.,Muriate of potash,1,,,80,kg/ha,
7930,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,30-Jun-99,LN1 and LLN1 only: 27% N at 278 kg,LN1 and LLN1 only: 27% N,1,,,278,kg/ha,
7931,W/RN/3,1999,grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:,26-Oct-99,second cut.,Second cut,1,,,,,
7932,W/RN/3,1999,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,08-Feb-99,topped.,Topped,1,,,,,
7933,W/RN/3,1999,grass ley second to eighth year rotation LLN2-3 and LLN2-8:,18-Mar-99,muriate of potash at 250 kg and triple superphosphate at 204 kg. NK as (24:0:16) at 313 kg.,Muriate of potash,1,,,250,kg/ha,
